7-37: 50.26429176330567
7-71: 50.00377655029297
7-103: 50.00876426696777
7-139: 50.003347396850586
without-von: 50.59128761291504
21-517-mine: 50.79652786254882
21-517-serena: 50.2414894104003821-517-retry: 100.0
7-173: 49.84793663024902
7-211: 49.92912292480469
7-241: 49.1984748840332
7-281: 48.58298301696777
7-313: 49.421348571777344
7-349: 49.39802169799805
